iso3c,country,income_group,nice,years_available,coverage_share
ZWE,Zimbabwe,Lower middle income,youth_literacy,1,0.1
AFG,Afghanistan,Low income,adult_literacy,3,0.3
AFG,Afghanistan,Low income,ctrl_corrup,9,0.9
AFG,Afghanistan,Low income,edu_spend_gdp,3,0.3
AFG,Afghanistan,Low income,gdp_pc_ppp,9,0.9
AFG,Afghanistan,Low income,gini,0,0.0
AFG,Afghanistan,Low income,gov_effect,9,0.9
AFG,Afghanistan,Low income,gpi_sec,4,0.4
AFG,Afghanistan,Low income,gpi_tert,7,0.7
AFG,Afghanistan,Low income,inc_share_low20,0,0.0
AFG,Afghanistan,Low income,pop_total,10,1.0
AFG,Afghanistan,Low income,poverty_215,0,0.0
AFG,Afghanistan,Low income,sec_completion,5,0.5
AFG,Afghanistan,Low income,sec_enrol_gross,5,0.5
AFG,Afghanistan,Low income,tert_enrol_gross,2,0.2
AFG,Afghanistan,Low income,voice_account,9,0.9
AFG,Afghanistan,Low income,work_age_share,10,1.0
AFG,Afghanistan,Low income,youth_literacy,4,0.4
BFA,Burkina Faso,Low income,adult_literacy,5,0.5
BFA,Burkina Faso,Low income,ctrl_corrup,9,0.9
BFA,Burkina Faso,Low income,edu_spend_gdp,8,0.8
BFA,Burkina Faso,Low income,gdp_pc_ppp,10,1.0
BFA,Burkina Faso,Low income,gini,2,0.2
BFA,Burkina Faso,Low income,gov_effect,9,0.9
BFA,Burkina Faso,Low income,gpi_sec,10,1.0
BFA,Burkina Faso,Low income,gpi_tert,10,1.0
BFA,Burkina Faso,Low income,inc_share_low20,2,0.2
BFA,Burkina Faso,Low income,pop_total,10,1.0
BFA,Burkina Faso,Low income,poverty_215,2,0.2
BFA,Burkina Faso,Low income,sec_completion,10,1.0
BFA,Burkina Faso,Low income,sec_enrol_gross,10,1.0
BFA,Burkina Faso,Low income,tert_enrol_gross,10,1.0
BFA,Burkina Faso,Low income,voice_account,9,0.9
BFA,Burkina Faso,Low income,work_age_share,10,1.0
BFA,Burkina Faso,Low income,youth_literacy,4,0.4
BDI,Burundi,Low income,adult_literacy,3,0.3
BDI,Burundi,Low income,ctrl_corrup,9,0.9
BDI,Burundi,Low income,edu_spend_gdp,7,0.7
BDI,Burundi,Low income,gdp_pc_ppp,10,1.0
BDI,Burundi,Low income,gini,1,0.1
BDI,Burundi,Low income,gov_effect,9,0.9
BDI,Burundi,Low income,gpi_sec,6,0.6
BDI,Burundi,Low income,gpi_tert,7,0.7
BDI,Burundi,Low income,inc_share_low20,1,0.1
BDI,Burundi,Low income,pop_total,10,1.0
BDI,Burundi,Low income,poverty_215,1,0.1
BDI,Burundi,Low income,sec_completion,6,0.6
BDI,Burundi,Low income,sec_enrol_gross,6,0.6
BDI,Burundi,Low income,tert_enrol_gross,5,0.5
BDI,Burundi,Low income,voice_account,9,0.9
BDI,Burundi,Low income,work_age_share,10,1.0
BDI,Burundi,Low income,youth_literacy,3,0.3
CAF,Central African Republic,Low income,adult_literacy,1,0.1
CAF,Central African Republic,Low income,ctrl_corrup,9,0.9
CAF,Central African Republic,Low income,edu_spend_gdp,9,0.9
CAF,Central African Republic,Low income,gdp_pc_ppp,10,1.0
CAF,Central African Republic,Low income,gini,1,0.1
CAF,Central African Republic,Low income,gov_effect,9,0.9
CAF,Central African Republic,Low income,gpi_sec,2,0.2
CAF,Central African Republic,Low income,gpi_tert,2,0.2
CAF,Central African Republic,Low income,inc_share_low20,1,0.1
CAF,Central African Republic,Low income,pop_total,10,1.0
CAF,Central African Republic,Low income,poverty_215,1,0.1
CAF,Central African Republic,Low income,sec_completion,1,0.1
CAF,Central African Republic,Low income,sec_enrol_gross,2,0.2
CAF,Central African Republic,Low income,tert_enrol_gross,0,0.0
CAF,Central African Republic,Low income,voice_account,9,0.9
CAF,Central African Republic,Low income,work_age_share,10,1.0
CAF,Central African Republic,Low income,youth_literacy,1,0.1
TCD,Chad,Low income,adult_literacy,2,0.2
TCD,Chad,Low income,ctrl_corrup,9,0.9
TCD,Chad,Low income,edu_spend_gdp,9,0.9
TCD,Chad,Low income,gdp_pc_ppp,10,1.0
TCD,Chad,Low income,gini,2,0.2
TCD,Chad,Low income,gov_effect,9,0.9
TCD,Chad,Low income,gpi_sec,8,0.8
TCD,Chad,Low income,gpi_tert,9,0.9
TCD,Chad,Low income,inc_share_low20,2,0.2
TCD,Chad,Low income,pop_total,10,1.0
TCD,Chad,Low income,poverty_215,2,0.2
TCD,Chad,Low income,sec_completion,8,0.8
TCD,Chad,Low income,sec_enrol_gross,8,0.8
TCD,Chad,Low income,tert_enrol_gross,2,0.2
TCD,Chad,Low income,voice_account,9,0.9
TCD,Chad,Low income,work_age_share,10,1.0
TCD,Chad,Low income,youth_literacy,2,0.2
COD,"Congo, Dem. Rep.",Low income,adult_literacy,4,0.4
COD,"Congo, Dem. Rep.",Low income,ctrl_corrup,9,0.9
COD,"Congo, Dem. Rep.",Low income,edu_spend_gdp,6,0.6
COD,"Congo, Dem. Rep.",Low income,gdp_pc_ppp,10,1.0
COD,"Congo, Dem. Rep.",Low income,gini,1,0.1
COD,"Congo, Dem. Rep.",Low income,gov_effect,9,0.9
COD,"Congo, Dem. Rep.",Low income,gpi_sec,1,0.1
COD,"Congo, Dem. Rep.",Low income,gpi_tert,4,0.4
COD,"Congo, Dem. Rep.",Low income,inc_share_low20,1,0.1
COD,"Congo, Dem. Rep.",Low income,pop_total,10,1.0
COD,"Congo, Dem. Rep.",Low income,poverty_215,1,0.1
COD,"Congo, Dem. Rep.",Low income,sec_completion,3,0.3
COD,"Congo, Dem. Rep.",Low income,sec_enrol_gross,3,0.3
COD,"Congo, Dem. Rep.",Low income,tert_enrol_gross,2,0.2
COD,"Congo, Dem. Rep.",Low income,voice_account,9,0.9
COD,"Congo, Dem. Rep.",Low income,work_age_share,10,1.0
COD,"Congo, Dem. Rep.",Low income,youth_literacy,3,0.3
ERI,Eritrea,Low income,adult_literacy,0,0.0
ERI,Eritrea,Low income,ctrl_corrup,9,0.9
ERI,Eritrea,Low income,edu_spend_gdp,0,0.0
ERI,Eritrea,Low income,gdp_pc_ppp,0,0.0
ERI,Eritrea,Low income,gini,0,0.0
ERI,Eritrea,Low income,gov_effect,9,0.9
ERI,Eritrea,Low income,gpi_sec,5,0.5
ERI,Eritrea,Low income,gpi_tert,5,0.5
ERI,Eritrea,Low income,inc_share_low20,0,0.0
ERI,Eritrea,Low income,pop_total,10,1.0
ERI,Eritrea,Low income,poverty_215,0,0.0
ERI,Eritrea,Low income,sec_completion,4,0.4
ERI,Eritrea,Low income,sec_enrol_gross,4,0.4
ERI,Eritrea,Low income,tert_enrol_gross,2,0.2
ERI,Eritrea,Low income,voice_account,9,0.9
ERI,Eritrea,Low income,work_age_share,10,1.0
ERI,Eritrea,Low income,youth_literacy,0,0.0
GMB,"Gambia, The",Low income,adult_literacy,3,0.3
GMB,"Gambia, The",Low income,ctrl_corrup,9,0.9
GMB,"Gambia, The",Low income,edu_spend_gdp,9,0.9
GMB,"Gambia, The",Low income,gdp_pc_ppp,10,1.0
GMB,"Gambia, The",Low income,gini,2,0.2
GMB,"Gambia, The",Low income,gov_effect,9,0.9
GMB,"Gambia, The",Low income,gpi_sec,10,1.0
GMB,"Gambia, The",Low income,gpi_tert,10,1.0
GMB,"Gambia, The",Low income,inc_share_low20,2,0.2
GMB,"Gambia, The",Low income,pop_total,10,1.0
GMB,"Gambia, The",Low income,poverty_215,2,0.2
GMB,"Gambia, The",Low income,sec_completion,9,0.9
GMB,"Gambia, The",Low income,sec_enrol_gross,10,1.0
GMB,"Gambia, The",Low income,tert_enrol_gross,1,0.1
GMB,"Gambia, The",Low income,voice_account,9,0.9
GMB,"Gambia, The",Low income,work_age_share,10,1.0
GMB,"Gambia, The",Low income,youth_literacy,3,0.3
GNB,Guinea-Bissau,Low income,adult_literacy,2,0.2
GNB,Guinea-Bissau,Low income,ctrl_corrup,9,0.9
GNB,Guinea-Bissau,Low income,edu_spend_gdp,0,0.0
GNB,Guinea-Bissau,Low income,gdp_pc_ppp,10,1.0
GNB,Guinea-Bissau,Low income,gini,2,0.2
GNB,Guinea-Bissau,Low income,gov_effect,9,0.9
GNB,Guinea-Bissau,Low income,gpi_sec,0,0.0
GNB,Guinea-Bissau,Low income,gpi_tert,0,0.0
GNB,Guinea-Bissau,Low income,inc_share_low20,2,0.2
GNB,Guinea-Bissau,Low income,pop_total,10,1.0
GNB,Guinea-Bissau,Low income,poverty_215,2,0.2
GNB,Guinea-Bissau,Low income,sec_completion,0,0.0
GNB,Guinea-Bissau,Low income,sec_enrol_gross,0,0.0
GNB,Guinea-Bissau,Low income,tert_enrol_gross,0,0.0
GNB,Guinea-Bissau,Low income,voice_account,9,0.9
GNB,Guinea-Bissau,Low income,work_age_share,10,1.0
GNB,Guinea-Bissau,Low income,youth_literacy,2,0.2
PRK,"Korea, Dem. People's Rep.",Low income,adult_literacy,0,0.0
PRK,"Korea, Dem. People's Rep.",Low income,ctrl_corrup,9,0.9
PRK,"Korea, Dem. People's Rep.",Low income,edu_spend_gdp,0,0.0
PRK,"Korea, Dem. People's Rep.",Low income,gdp_pc_ppp,0,0.0
PRK,"Korea, Dem. People's Rep.",Low income,gini,0,0.0
PRK,"Korea, Dem. People's Rep.",Low income,gov_effect,9,0.9
PRK,"Korea, Dem. People's Rep.",Low income,gpi_sec,1,0.1
PRK,"Korea, Dem. People's Rep.",Low income,gpi_tert,2,0.2
PRK,"Korea, Dem. People's Rep.",Low income,inc_share_low20,0,0.0
PRK,"Korea, Dem. People's Rep.",Low income,pop_total,10,1.0
PRK,"Korea, Dem. People's Rep.",Low income,poverty_215,0,0.0
PRK,"Korea, Dem. People's Rep.",Low income,sec_completion,0,0.0
PRK,"Korea, Dem. People's Rep.",Low income,sec_enrol_gross,1,0.1
PRK,"Korea, Dem. People's Rep.",Low income,tert_enrol_gross,2,0.2
PRK,"Korea, Dem. People's Rep.",Low income,voice_account,9,0.9
PRK,"Korea, Dem. People's Rep.",Low income,work_age_share,10,1.0
PRK,"Korea, Dem. People's Rep.",Low income,youth_literacy,0,0.0
LBR,Liberia,Low income,adult_literacy,0,0.0
LBR,Liberia,Low income,ctrl_corrup,9,0.9
LBR,Liberia,Low income,edu_spend_gdp,9,0.9
LBR,Liberia,Low income,gdp_pc_ppp,10,1.0
LBR,Liberia,Low income,gini,1,0.1
LBR,Liberia,Low income,gov_effect,9,0.9
LBR,Liberia,Low income,gpi_sec,6,0.6
LBR,Liberia,Low income,gpi_tert,5,0.5
LBR,Liberia,Low income,inc_share_low20,1,0.1
LBR,Liberia,Low income,pop_total,10,1.0
LBR,Liberia,Low income,poverty_215,1,0.1
LBR,Liberia,Low income,sec_completion,6,0.6
LBR,Liberia,Low income,sec_enrol_gross,6,0.6
LBR,Liberia,Low income,tert_enrol_gross,0,0.0
LBR,Liberia,Low income,voice_account,9,0.9
LBR,Liberia,Low income,work_age_share,10,1.0
LBR,Liberia,Low income,youth_literacy,0,0.0
MDG,Madagascar,Low income,adult_literacy,2,0.2
MDG,Madagascar,Low income,ctrl_corrup,9,0.9
MDG,Madagascar,Low income,edu_spend_gdp,9,0.9
MDG,Madagascar,Low income,gdp_pc_ppp,10,1.0
MDG,Madagascar,Low income,gini,1,0.1
MDG,Madagascar,Low income,gov_effect,9,0.9
MDG,Madagascar,Low income,gpi_sec,10,1.0
MDG,Madagascar,Low income,gpi_tert,9,0.9
MDG,Madagascar,Low income,inc_share_low20,1,0.1
MDG,Madagascar,Low income,pop_total,10,1.0
MDG,Madagascar,Low income,poverty_215,1,0.1
MDG,Madagascar,Low income,sec_completion,10,1.0
MDG,Madagascar,Low income,sec_enrol_gross,10,1.0
MDG,Madagascar,Low income,tert_enrol_gross,9,0.9
MDG,Madagascar,Low income,voice_account,9,0.9
MDG,Madagascar,Low income,work_age_share,10,1.0
MDG,Madagascar,Low income,youth_literacy,2,0.2
MWI,Malawi,Low income,adult_literacy,3,0.3
MWI,Malawi,Low income,ctrl_corrup,9,0.9
MWI,Malawi,Low income,edu_spend_gdp,5,0.5
MWI,Malawi,Low income,gdp_pc_ppp,10,1.0
MWI,Malawi,Low income,gini,2,0.2
MWI,Malawi,Low income,gov_effect,9,0.9
MWI,Malawi,Low income,gpi_sec,10,1.0
MWI,Malawi,Low income,gpi_tert,9,0.9
MWI,Malawi,Low income,inc_share_low20,2,0.2
MWI,Malawi,Low income,pop_total,10,1.0
MWI,Malawi,Low income,poverty_215,2,0.2
MWI,Malawi,Low income,sec_completion,7,0.7
MWI,Malawi,Low income,sec_enrol_gross,10,1.0
MWI,Malawi,Low income,tert_enrol_gross,5,0.5
MWI,Malawi,Low income,voice_account,9,0.9
MWI,Malawi,Low income,work_age_share,10,1.0
MWI,Malawi,Low income,youth_literacy,3,0.3
MLI,Mali,Low income,adult_literacy,3,0.3
MLI,Mali,Low income,ctrl_corrup,9,0.9
MLI,Mali,Low income,edu_spend_gdp,9,0.9
MLI,Mali,Low income,gdp_pc_ppp,10,1.0
MLI,Mali,Low income,gini,2,0.2
MLI,Mali,Low income,gov_effect,9,0.9
MLI,Mali,Low income,gpi_sec,5,0.5
MLI,Mali,Low income,gpi_tert,5,0.5
MLI,Mali,Low income,inc_share_low20,2,0.2
MLI,Mali,Low income,pop_total,10,1.0
MLI,Mali,Low income,poverty_215,2,0.2
MLI,Mali,Low income,sec_completion,4,0.4
MLI,Mali,Low income,sec_enrol_gross,5,0.5
MLI,Mali,Low income,tert_enrol_gross,1,0.1
MLI,Mali,Low income,voice_account,9,0.9
MLI,Mali,Low income,work_age_share,10,1.0
MLI,Mali,Low income,youth_literacy,4,0.4
MOZ,Mozambique,Low income,adult_literacy,4,0.4
MOZ,Mozambique,Low income,ctrl_corrup,9,0.9
MOZ,Mozambique,Low income,edu_spend_gdp,8,0.8
MOZ,Mozambique,Low income,gdp_pc_ppp,10,1.0
MOZ,Mozambique,Low income,gini,2,0.2
MOZ,Mozambique,Low income,gov_effect,9,0.9
MOZ,Mozambique,Low income,gpi_sec,7,0.7
MOZ,Mozambique,Low income,gpi_tert,4,0.4
MOZ,Mozambique,Low income,inc_share_low20,2,0.2
MOZ,Mozambique,Low income,pop_total,10,1.0
MOZ,Mozambique,Low income,poverty_215,2,0.2
MOZ,Mozambique,Low income,sec_completion,7,0.7
MOZ,Mozambique,Low income,sec_enrol_gross,7,0.7
MOZ,Mozambique,Low income,tert_enrol_gross,4,0.4
MOZ,Mozambique,Low income,voice_account,9,0.9
MOZ,Mozambique,Low income,work_age_share,10,1.0
MOZ,Mozambique,Low income,youth_literacy,4,0.4
NER,Niger,Low income,adult_literacy,2,0.2
NER,Niger,Low income,ctrl_corrup,9,0.9
NER,Niger,Low income,edu_spend_gdp,9,0.9
NER,Niger,Low income,gdp_pc_ppp,10,1.0
NER,Niger,Low income,gini,2,0.2
NER,Niger,Low income,gov_effect,9,0.9
NER,Niger,Low income,gpi_sec,8,0.8
NER,Niger,Low income,gpi_tert,7,0.7
NER,Niger,Low income,inc_share_low20,2,0.2
NER,Niger,Low income,pop_total,10,1.0
NER,Niger,Low income,poverty_215,2,0.2
NER,Niger,Low income,sec_completion,9,0.9
NER,Niger,Low income,sec_enrol_gross,8,0.8
NER,Niger,Low income,tert_enrol_gross,5,0.5
NER,Niger,Low income,voice_account,9,0.9
NER,Niger,Low income,work_age_share,10,1.0
NER,Niger,Low income,youth_literacy,2,0.2
RWA,Rwanda,Low income,adult_literacy,3,0.3
RWA,Rwanda,Low income,ctrl_corrup,9,0.9
RWA,Rwanda,Low income,edu_spend_gdp,10,1.0
RWA,Rwanda,Low income,gdp_pc_ppp,10,1.0
RWA,Rwanda,Low income,gini,2,0.2
RWA,Rwanda,Low income,gov_effect,9,0.9
RWA,Rwanda,Low income,gpi_sec,9,0.9
RWA,Rwanda,Low income,gpi_tert,10,1.0
RWA,Rwanda,Low income,inc_share_low20,2,0.2
RWA,Rwanda,Low income,pop_total,10,1.0
RWA,Rwanda,Low income,poverty_215,2,0.2
RWA,Rwanda,Low income,sec_completion,9,0.9
RWA,Rwanda,Low income,sec_enrol_gross,9,0.9
RWA,Rwanda,Low income,tert_enrol_gross,9,0.9
RWA,Rwanda,Low income,voice_account,9,0.9
RWA,Rwanda,Low income,work_age_share,10,1.0
RWA,Rwanda,Low income,youth_literacy,4,0.4
SLE,Sierra Leone,Low income,adult_literacy,4,0.4
SLE,Sierra Leone,Low income,ctrl_corrup,9,0.9
SLE,Sierra Leone,Low income,edu_spend_gdp,9,0.9
SLE,Sierra Leone,Low income,gdp_pc_ppp,10,1.0
SLE,Sierra Leone,Low income,gini,1,0.1
SLE,Sierra Leone,Low income,gov_effect,9,0.9
SLE,Sierra Leone,Low income,gpi_sec,9,0.9
SLE,Sierra Leone,Low income,gpi_tert,10,1.0
SLE,Sierra Leone,Low income,inc_share_low20,1,0.1
SLE,Sierra Leone,Low income,pop_total,10,1.0
SLE,Sierra Leone,Low income,poverty_215,1,0.1
SLE,Sierra Leone,Low income,sec_completion,9,0.9
SLE,Sierra Leone,Low income,sec_enrol_gross,10,1.0
SLE,Sierra Leone,Low income,tert_enrol_gross,0,0.0
SLE,Sierra Leone,Low income,voice_account,9,0.9
SLE,Sierra Leone,Low income,work_age_share,10,1.0
SLE,Sierra Leone,Low income,youth_literacy,4,0.4
SOM,"Somalia, Fed. Rep.",Low income,adult_literacy,2,0.2
SOM,"Somalia, Fed. Rep.",Low income,ctrl_corrup,9,0.9
SOM,"Somalia, Fed. Rep.",Low income,edu_spend_gdp,6,0.6
SOM,"Somalia, Fed. Rep.",Low income,gdp_pc_ppp,10,1.0
SOM,"Somalia, Fed. Rep.",Low income,gini,0,0.0
SOM,"Somalia, Fed. Rep.",Low income,gov_effect,9,0.9
SOM,"Somalia, Fed. Rep.",Low income,gpi_sec,0,0.0
SOM,"Somalia, Fed. Rep.",Low income,gpi_tert,0,0.0
SOM,"Somalia, Fed. Rep.",Low income,inc_share_low20,0,0.0
SOM,"Somalia, Fed. Rep.",Low income,pop_total,10,1.0
SOM,"Somalia, Fed. Rep.",Low income,poverty_215,0,0.0
SOM,"Somalia, Fed. Rep.",Low income,sec_completion,0,0.0
SOM,"Somalia, Fed. Rep.",Low income,sec_enrol_gross,1,0.1
SOM,"Somalia, Fed. Rep.",Low income,tert_enrol_gross,0,0.0
SOM,"Somalia, Fed. Rep.",Low income,voice_account,9,0.9
SOM,"Somalia, Fed. Rep.",Low income,work_age_share,10,1.0
SOM,"Somalia, Fed. Rep.",Low income,youth_literacy,2,0.2
SSD,South Sudan,Low income,adult_literacy,0,0.0
SSD,South Sudan,Low income,ctrl_corrup,9,0.9
SSD,South Sudan,Low income,edu_spend_gdp,2,0.2
SSD,South Sudan,Low income,gdp_pc_ppp,0,0.0
SSD,South Sudan,Low income,gini,1,0.1
SSD,South Sudan,Low income,gov_effect,9,0.9
SSD,South Sudan,Low income,gpi_sec,1,0.1
SSD,South Sudan,Low income,gpi_tert,2,0.2
SSD,South Sudan,Low income,inc_share_low20,1,0.1
SSD,South Sudan,Low income,pop_total,10,1.0
SSD,South Sudan,Low income,poverty_215,1,0.1
SSD,South Sudan,Low income,sec_completion,0,0.0
SSD,South Sudan,Low income,sec_enrol_gross,2,0.2
SSD,South Sudan,Low income,tert_enrol_gross,0,0.0
SSD,South Sudan,Low income,voice_account,9,0.9
SSD,South Sudan,Low income,work_age_share,10,1.0
SSD,South Sudan,Low income,youth_literacy,0,0.0
SDN,Sudan,Low income,adult_literacy,0,0.0
SDN,Sudan,Low income,ctrl_corrup,9,0.9
SDN,Sudan,Low income,edu_spend_gdp,0,0.0
SDN,Sudan,Low income,gdp_pc_ppp,10,1.0
SDN,Sudan,Low income,gini,0,0.0
SDN,Sudan,Low income,gov_effect,9,0.9
SDN,Sudan,Low income,gpi_sec,5,0.5
SDN,Sudan,Low income,gpi_tert,5,0.5
SDN,Sudan,Low income,inc_share_low20,0,0.0
SDN,Sudan,Low income,pop_total,10,1.0
SDN,Sudan,Low income,poverty_215,0,0.0
SDN,Sudan,Low income,sec_completion,4,0.4
SDN,Sudan,Low income,sec_enrol_gross,5,0.5
SDN,Sudan,Low income,tert_enrol_gross,1,0.1
SDN,Sudan,Low income,voice_account,9,0.9
SDN,Sudan,Low income,work_age_share,10,1.0
SDN,Sudan,Low income,youth_literacy,0,0.0
SYR,Syrian Arab Republic,Low income,adult_literacy,1,0.1
SYR,Syrian Arab Republic,Low income,ctrl_corrup,9,0.9
SYR,Syrian Arab Republic,Low income,edu_spend_gdp,0,0.0
SYR,Syrian Arab Republic,Low income,gdp_pc_ppp,8,0.8
SYR,Syrian Arab Republic,Low income,gini,1,0.1
SYR,Syrian Arab Republic,Low income,gov_effect,9,0.9
SYR,Syrian Arab Republic,Low income,gpi_sec,5,0.5
SYR,Syrian Arab Republic,Low income,gpi_tert,7,0.7
SYR,Syrian Arab Republic,Low income,inc_share_low20,1,0.1
SYR,Syrian Arab Republic,Low income,pop_total,10,1.0
SYR,Syrian Arab Republic,Low income,poverty_215,1,0.1
SYR,Syrian Arab Republic,Low income,sec_completion,5,0.5
SYR,Syrian Arab Republic,Low income,sec_enrol_gross,5,0.5
SYR,Syrian Arab Republic,Low income,tert_enrol_gross,2,0.2
SYR,Syrian Arab Republic,Low income,voice_account,9,0.9
SYR,Syrian Arab Republic,Low income,work_age_share,10,1.0
SYR,Syrian Arab Republic,Low income,youth_literacy,1,0.1
TGO,Togo,Low income,adult_literacy,4,0.4
TGO,Togo,Low income,ctrl_corrup,9,0.9
TGO,Togo,Low income,edu_spend_gdp,9,0.9
TGO,Togo,Low income,gdp_pc_ppp,10,1.0
TGO,Togo,Low income,gini,3,0.3
TGO,Togo,Low income,gov_effect,9,0.9
TGO,Togo,Low income,gpi_sec,9,0.9
TGO,Togo,Low income,gpi_tert,8,0.8
TGO,Togo,Low income,inc_share_low20,3,0.3
TGO,Togo,Low income,pop_total,10,1.0
TGO,Togo,Low income,poverty_215,3,0.3
TGO,Togo,Low income,sec_completion,10,1.0
TGO,Togo,Low income,sec_enrol_gross,9,0.9
TGO,Togo,Low income,tert_enrol_gross,6,0.6
TGO,Togo,Low income,voice_account,9,0.9
TGO,Togo,Low income,work_age_share,10,1.0
TGO,Togo,Low income,youth_literacy,4,0.4
UGA,Uganda,Low income,adult_literacy,4,0.4
UGA,Uganda,Low income,ctrl_corrup,9,0.9
UGA,Uganda,Low income,edu_spend_gdp,8,0.8
UGA,Uganda,Low income,gdp_pc_ppp,10,1.0
UGA,Uganda,Low income,gini,2,0.2
UGA,Uganda,Low income,gov_effect,9,0.9
UGA,Uganda,Low income,gpi_sec,2,0.2
UGA,Uganda,Low income,gpi_tert,0,0.0
UGA,Uganda,Low income,inc_share_low20,2,0.2
UGA,Uganda,Low income,pop_total,10,1.0
UGA,Uganda,Low income,poverty_215,2,0.2
UGA,Uganda,Low income,sec_completion,2,0.2
UGA,Uganda,Low income,sec_enrol_gross,0,0.0
UGA,Uganda,Low income,tert_enrol_gross,0,0.0
UGA,Uganda,Low income,voice_account,9,0.9
UGA,Uganda,Low income,work_age_share,10,1.0
UGA,Uganda,Low income,youth_literacy,4,0.4
YEM,"Yemen, Rep.",Low income,adult_literacy,0,0.0
YEM,"Yemen, Rep.",Low income,ctrl_corrup,9,0.9
YEM,"Yemen, Rep.",Low income,edu_spend_gdp,0,0.0
YEM,"Yemen, Rep.",Low income,gdp_pc_ppp,0,0.0
YEM,"Yemen, Rep.",Low income,gini,0,0.0
YEM,"Yemen, Rep.",Low income,gov_effect,9,0.9
YEM,"Yemen, Rep.",Low income,gpi_sec,1,0.1
YEM,"Yemen, Rep.",Low income,gpi_tert,1,0.1
YEM,"Yemen, Rep.",Low income,inc_share_low20,0,0.0
YEM,"Yemen, Rep.",Low income,pop_total,10,1.0
YEM,"Yemen, Rep.",Low income,poverty_215,0,0.0
YEM,"Yemen, Rep.",Low income,sec_completion,1,0.1
YEM,"Yemen, Rep.",Low income,sec_enrol_gross,1,0.1
YEM,"Yemen, Rep.",Low income,tert_enrol_gross,0,0.0
YEM,"Yemen, Rep.",Low income,voice_account,9,0.9
YEM,"Yemen, Rep.",Low income,work_age_share,10,1.0
YEM,"Yemen, Rep.",Low income,youth_literacy,0,0.0
ETH,Ethiopia,Not classified,adult_literacy,4,0.4
ETH,Ethiopia,Not classified,ctrl_corrup,9,0.9
ETH,Ethiopia,Not classified,edu_spend_gdp,10,1.0
ETH,Ethiopia,Not classified,gdp_pc_ppp,10,1.0
ETH,Ethiopia,Not classified,gini,2,0.2
ETH,Ethiopia,Not classified,gov_effect,9,0.9
ETH,Ethiopia,Not classified,gpi_sec,2,0.2
ETH,Ethiopia,Not classified,gpi_tert,4,0.4
ETH,Ethiopia,Not classified,inc_share_low20,2,0.2
ETH,Ethiopia,Not classified,pop_total,10,1.0
ETH,Ethiopia,Not classified,poverty_215,2,0.2
ETH,Ethiopia,Not classified,sec_completion,3,0.3
ETH,Ethiopia,Not classified,sec_enrol_gross,2,0.2
ETH,Ethiopia,Not classified,tert_enrol_gross,0,0.0
ETH,Ethiopia,Not classified,voice_account,9,0.9
ETH,Ethiopia,Not classified,work_age_share,10,1.0
ETH,Ethiopia,Not classified,youth_literacy,4,0.4
VEN,"Venezuela, RB",Not classified,adult_literacy,3,0.3
VEN,"Venezuela, RB",Not classified,ctrl_corrup,9,0.9
VEN,"Venezuela, RB",Not classified,edu_spend_gdp,0,0.0
VEN,"Venezuela, RB",Not classified,gdp_pc_ppp,0,0.0
VEN,"Venezuela, RB",Not classified,gini,0,0.0
VEN,"Venezuela, RB",Not classified,gov_effect,9,0.9
VEN,"Venezuela, RB",Not classified,gpi_sec,3,0.3
VEN,"Venezuela, RB",Not classified,gpi_tert,6,0.6
VEN,"Venezuela, RB",Not classified,inc_share_low20,0,0.0
VEN,"Venezuela, RB",Not classified,pop_total,10,1.0
VEN,"Venezuela, RB",Not classified,poverty_215,0,0.0
VEN,"Venezuela, RB",Not classified,sec_completion,6,0.6
VEN,"Venezuela, RB",Not classified,sec_enrol_gross,6,0.6
