iso3c,country,nice,year,value,_source,avail
LBY,Libya,pop_total,2018,6849055.0,wdi,1
LBY,Libya,pop_total,2017,6738770.0,wdi,1
LBY,Libya,pop_total,2016,6632126.0,wdi,1
LBY,Libya,pop_total,2015,6531819.0,wdi,1
LCA,St. Lucia,pop_total,2024,179744.0,wdi,1
LCA,St. Lucia,pop_total,2023,179285.0,wdi,1
LCA,St. Lucia,pop_total,2022,178781.0,wdi,1
LCA,St. Lucia,pop_total,2021,178522.0,wdi,1
LCA,St. Lucia,pop_total,2020,178250.0,wdi,1
LCA,St. Lucia,pop_total,2019,177661.0,wdi,1
LCA,St. Lucia,pop_total,2018,177017.0,wdi,1
LCA,St. Lucia,pop_total,2017,176342.0,wdi,1
LCA,St. Lucia,pop_total,2016,175646.0,wdi,1
LCA,St. Lucia,pop_total,2015,174905.0,wdi,1
LIE,Liechtenstein,pop_total,2024,40450.0,wdi,1
LIE,Liechtenstein,pop_total,2023,39846.0,wdi,1
LIE,Liechtenstein,pop_total,2022,39493.0,wdi,1
LIE,Liechtenstein,pop_total,2021,39182.0,wdi,1
LIE,Liechtenstein,pop_total,2020,38901.0,wdi,1
LIE,Liechtenstein,pop_total,2019,38563.0,wdi,1
LIE,Liechtenstein,pop_total,2018,38246.0,wdi,1
LIE,Liechtenstein,pop_total,2017,37962.0,wdi,1
LIE,Liechtenstein,pop_total,2016,37716.0,wdi,1
LIE,Liechtenstein,pop_total,2015,37494.0,wdi,1
LKA,Sri Lanka,pop_total,2024,21916000.0,wdi,1
LKA,Sri Lanka,pop_total,2023,22037000.0,wdi,1
LKA,Sri Lanka,pop_total,2022,22181000.0,wdi,1
LKA,Sri Lanka,pop_total,2021,22156000.0,wdi,1
LKA,Sri Lanka,pop_total,2020,21919000.0,wdi,1
LKA,Sri Lanka,pop_total,2019,21803000.0,wdi,1
LKA,Sri Lanka,pop_total,2018,21670000.0,wdi,1
LKA,Sri Lanka,pop_total,2017,21453000.0,wdi,1
LKA,Sri Lanka,pop_total,2016,21209000.0,wdi,1
LKA,Sri Lanka,pop_total,2015,20970000.0,wdi,1
LSO,Lesotho,pop_total,2024,2337423.0,wdi,1
LSO,Lesotho,pop_total,2023,2311472.0,wdi,1
LSO,Lesotho,pop_total,2022,2286110.0,wdi,1
LSO,Lesotho,pop_total,2021,2261542.0,wdi,1
LSO,Lesotho,pop_total,2020,2235727.0,wdi,1
LSO,Lesotho,pop_total,2019,2209405.0,wdi,1
LSO,Lesotho,pop_total,2018,2183603.0,wdi,1
LSO,Lesotho,pop_total,2017,2157110.0,wdi,1
LSO,Lesotho,pop_total,2016,2130422.0,wdi,1
LSO,Lesotho,pop_total,2015,2104611.0,wdi,1
LTU,Lithuania,pop_total,2024,2888278.0,wdi,1
LTU,Lithuania,pop_total,2023,2871585.0,wdi,1
LTU,Lithuania,pop_total,2022,2831639.0,wdi,1
LTU,Lithuania,pop_total,2021,2808380.0,wdi,1
LTU,Lithuania,pop_total,2020,2810369.0,wdi,1
LTU,Lithuania,pop_total,2019,2811089.0,wdi,1
LTU,Lithuania,pop_total,2018,2819200.0,wdi,1
LTU,Lithuania,pop_total,2017,2842639.0,wdi,1
LTU,Lithuania,pop_total,2016,2877325.0,wdi,1
LTU,Lithuania,pop_total,2015,2911109.0,wdi,1
LUX,Luxembourg,pop_total,2024,677012.0,wdi,1
LUX,Luxembourg,pop_total,2023,666430.0,wdi,1
LUX,Luxembourg,pop_total,2022,653103.0,wdi,1
LUX,Luxembourg,pop_total,2021,640064.0,wdi,1
LUX,Luxembourg,pop_total,2020,630419.0,wdi,1
LUX,Luxembourg,pop_total,2019,620001.0,wdi,1
LUX,Luxembourg,pop_total,2018,607950.0,wdi,1
LUX,Luxembourg,pop_total,2017,596336.0,wdi,1
LUX,Luxembourg,pop_total,2016,582014.0,wdi,1
LUX,Luxembourg,pop_total,2015,569604.0,wdi,1
LVA,Latvia,pop_total,2024,1866124.0,wdi,1
LVA,Latvia,pop_total,2023,1883710.0,wdi,1
LVA,Latvia,pop_total,2022,1879383.0,wdi,1
LVA,Latvia,pop_total,2021,1884490.0,wdi,1
LVA,Latvia,pop_total,2020,1900449.0,wdi,1
LVA,Latvia,pop_total,2019,1913822.0,wdi,1
LVA,Latvia,pop_total,2018,1927174.0,wdi,1
LVA,Latvia,pop_total,2017,1942248.0,wdi,1
LVA,Latvia,pop_total,2016,1959537.0,wdi,1
LVA,Latvia,pop_total,2015,1977527.0,wdi,1
MAC,"Macao SAR, China",pop_total,2024,687000.0,wdi,1
MAC,"Macao SAR, China",pop_total,2023,678800.0,wdi,1
MAC,"Macao SAR, China",pop_total,2022,677300.0,wdi,1
MAC,"Macao SAR, China",pop_total,2021,682500.0,wdi,1
MAC,"Macao SAR, China",pop_total,2020,685400.0,wdi,1
MAC,"Macao SAR, China",pop_total,2019,672000.0,wdi,1
MAC,"Macao SAR, China",pop_total,2018,658900.0,wdi,1
MAC,"Macao SAR, China",pop_total,2017,648400.0,wdi,1
MAC,"Macao SAR, China",pop_total,2016,652500.0,wdi,1
MAC,"Macao SAR, China",pop_total,2015,642900.0,wdi,1
MAF,St. Martin (French part),pop_total,2024,26129.0,wdi,1
MAF,St. Martin (French part),pop_total,2023,27515.0,wdi,1
MAF,St. Martin (French part),pop_total,2022,28870.0,wdi,1
MAF,St. Martin (French part),pop_total,2021,29961.0,wdi,1
MAF,St. Martin (French part),pop_total,2020,31786.0,wdi,1
MAF,St. Martin (French part),pop_total,2019,34267.0,wdi,1
MAF,St. Martin (French part),pop_total,2018,36012.0,wdi,1
MAF,St. Martin (French part),pop_total,2017,36837.0,wdi,1
MAF,St. Martin (French part),pop_total,2016,37175.0,wdi,1
MAF,St. Martin (French part),pop_total,2015,37369.0,wdi,1
MAR,Morocco,pop_total,2024,38081173.0,wdi,1
MAR,Morocco,pop_total,2023,37712505.0,wdi,1
MAR,Morocco,pop_total,2022,37329064.0,wdi,1
MAR,Morocco,pop_total,2021,36954442.0,wdi,1
MAR,Morocco,pop_total,2020,36584208.0,wdi,1
MAR,Morocco,pop_total,2019,36210898.0,wdi,1
MAR,Morocco,pop_total,2018,35839760.0,wdi,1
MAR,Morocco,pop_total,2017,35446392.0,wdi,1
MAR,Morocco,pop_total,2016,35023457.0,wdi,1
MAR,Morocco,pop_total,2015,34607588.0,wdi,1
MCO,Monaco,pop_total,2024,38631.0,wdi,1
MCO,Monaco,pop_total,2023,38956.0,wdi,1
MCO,Monaco,pop_total,2022,38931.0,wdi,1
MCO,Monaco,pop_total,2021,38527.0,wdi,1
MCO,Monaco,pop_total,2020,38050.0,wdi,1
MCO,Monaco,pop_total,2019,38109.0,wdi,1
MCO,Monaco,pop_total,2018,38154.0,wdi,1
MCO,Monaco,pop_total,2017,37678.0,wdi,1
MCO,Monaco,pop_total,2016,37276.0,wdi,1
MCO,Monaco,pop_total,2015,36757.0,wdi,1
MDA,Moldova,pop_total,2024,2402306.0,wdi,1
MDA,Moldova,pop_total,2023,2457783.0,wdi,1
MDA,Moldova,pop_total,2022,2528654.0,wdi,1
MDA,Moldova,pop_total,2021,2595809.0,wdi,1
MDA,Moldova,pop_total,2020,2635130.0,wdi,1
MDA,Moldova,pop_total,2019,2664224.0,wdi,1
MDA,Moldova,pop_total,2018,2707203.0,wdi,1
MDA,Moldova,pop_total,2017,2755189.0,wdi,1
MDA,Moldova,pop_total,2016,2803186.0,wdi,1
MDA,Moldova,pop_total,2015,2835978.0,wdi,1
MDG,Madagascar,pop_total,2024,31964956.0,wdi,1
MDG,Madagascar,pop_total,2023,31195932.0,wdi,1
MDG,Madagascar,pop_total,2022,30437261.0,wdi,1
MDG,Madagascar,pop_total,2021,29691083.0,wdi,1
MDG,Madagascar,pop_total,2020,28953556.0,wdi,1
MDG,Madagascar,pop_total,2019,28219554.0,wdi,1
MDG,Madagascar,pop_total,2018,27494926.0,wdi,1
MDG,Madagascar,pop_total,2017,26788375.0,wdi,1
MDG,Madagascar,pop_total,2016,26099952.0,wdi,1
MDG,Madagascar,pop_total,2015,25426702.0,wdi,1
MDV,Maldives,pop_total,2024,527799.0,wdi,1
MDV,Maldives,pop_total,2023,525994.0,wdi,1
MDV,Maldives,pop_total,2022,524106.0,wdi,1
MDV,Maldives,pop_total,2021,516154.0,wdi,1
MDV,Maldives,pop_total,2020,502118.0,wdi,1
MDV,Maldives,pop_total,2019,487731.0,wdi,1
MDV,Maldives,pop_total,2018,473099.0,wdi,1
MDV,Maldives,pop_total,2017,458287.0,wdi,1
MDV,Maldives,pop_total,2016,443308.0,wdi,1
MDV,Maldives,pop_total,2015,428154.0,wdi,1
MEX,Mexico,pop_total,2024,130861007.0,wdi,1
MEX,Mexico,pop_total,2023,129739759.0,wdi,1
MEX,Mexico,pop_total,2022,128613117.0,wdi,1
MEX,Mexico,pop_total,2021,127648148.0,wdi,1
MEX,Mexico,pop_total,2020,126799054.0,wdi,1
MEX,Mexico,pop_total,2019,125762982.0,wdi,1
MEX,Mexico,pop_total,2018,124573711.0,wdi,1
MEX,Mexico,pop_total,2017,123400057.0,wdi,1
MEX,Mexico,pop_total,2016,122251351.0,wdi,1
MEX,Mexico,pop_total,2015,121072306.0,wdi,1
MHL,Marshall Islands,pop_total,2024,37548.0,wdi,1
MHL,Marshall Islands,pop_total,2023,38827.0,wdi,1
MHL,Marshall Islands,pop_total,2022,40077.0,wdi,1
MHL,Marshall Islands,pop_total,2021,41367.0,wdi,1
MHL,Marshall Islands,pop_total,2020,42706.0,wdi,1
MHL,Marshall Islands,pop_total,2019,44007.0,wdi,1
MHL,Marshall Islands,pop_total,2018,45285.0,wdi,1
MHL,Marshall Islands,pop_total,2017,46529.0,wdi,1
MHL,Marshall Islands,pop_total,2016,47709.0,wdi,1
MHL,Marshall Islands,pop_total,2015,48800.0,wdi,1
MKD,North Macedonia,pop_total,2024,1824359.0,wdi,1
MKD,North Macedonia,pop_total,2023,1827816.0,wdi,1
MKD,North Macedonia,pop_total,2022,1831712.0,wdi,1
MKD,North Macedonia,pop_total,2021,1837114.0,wdi,1
MKD,North Macedonia,pop_total,2020,1856124.0,wdi,1
MKD,North Macedonia,pop_total,2019,1876262.0,wdi,1
MKD,North Macedonia,pop_total,2018,1889051.0,wdi,1
MKD,North Macedonia,pop_total,2017,1898657.0,wdi,1
MKD,North Macedonia,pop_total,2016,1906313.0,wdi,1
MKD,North Macedonia,pop_total,2015,1912430.0,wdi,1
MLI,Mali,pop_total,2024,24478595.0,wdi,1
MLI,Mali,pop_total,2023,23769127.0,wdi,1
MLI,Mali,pop_total,2022,23072640.0,wdi,1
MLI,Mali,pop_total,2021,22388630.0,wdi,1
MLI,Mali,pop_total,2020,21713836.0,wdi,1
MLI,Mali,pop_total,2019,21068405.0,wdi,1
MLI,Mali,pop_total,2018,20442030.0,wdi,1
MLI,Mali,pop_total,2017,19813011.0,wdi,1
MLI,Mali,pop_total,2016,19191289.0,wdi,1
MLI,Mali,pop_total,2015,18593022.0,wdi,1
MLT,Malta,pop_total,2024,568847.0,wdi,1
MLT,Malta,pop_total,2023,552747.0,wdi,1
MLT,Malta,pop_total,2022,531113.0,wdi,1
MLT,Malta,pop_total,2021,518150.0,wdi,1
MLT,Malta,pop_total,2020,515490.0,wdi,1
MLT,Malta,pop_total,2019,503912.0,wdi,1
MLT,Malta,pop_total,2018,483903.0,wdi,1
MLT,Malta,pop_total,2017,467106.0,wdi,1
MLT,Malta,pop_total,2016,454505.0,wdi,1
MLT,Malta,pop_total,2015,444220.0,wdi,1
MMR,Myanmar,pop_total,2024,54500091.0,wdi,1
MMR,Myanmar,pop_total,2023,54133798.0,wdi,1
MMR,Myanmar,pop_total,2022,53756787.0,wdi,1
MMR,Myanmar,pop_total,2021,53387102.0,wdi,1
MMR,Myanmar,pop_total,2020,53016522.0,wdi,1
MMR,Myanmar,pop_total,2019,52640713.0,wdi,1
MMR,Myanmar,pop_total,2018,52272247.0,wdi,1
MMR,Myanmar,pop_total,2017,51894938.0,wdi,1
MMR,Myanmar,pop_total,2016,51495696.0,wdi,1
MMR,Myanmar,pop_total,2015,51089056.0,wdi,1
MNE,Montenegro,pop_total,2024,623525.0,wdi,1
MNE,Montenegro,pop_total,2023,623529.0,wdi,1
MNE,Montenegro,pop_total,2022,623591.0,wdi,1
MNE,Montenegro,pop_total,2021,625053.0,wdi,1
MNE,Montenegro,pop_total,2020,626590.0,wdi,1
MNE,Montenegro,pop_total,2019,626753.0,wdi,1
MNE,Montenegro,pop_total,2018,626438.0,wdi,1
MNE,Montenegro,pop_total,2017,625982.0,wdi,1
MNE,Montenegro,pop_total,2016,625353.0,wdi,1
MNE,Montenegro,pop_total,2015,624651.0,wdi,1
MNG,Mongolia,pop_total,2024,3524788.0,wdi,1
MNG,Mongolia,pop_total,2023,3481145.0,wdi,1
MNG,Mongolia,pop_total,2022,3433748.0,wdi,1
MNG,Mongolia,pop_total,2021,3383741.0,wdi,1
MNG,Mongolia,pop_total,2020,3327204.0,wdi,1
MNG,Mongolia,pop_total,2019,3267673.0,wdi,1
MNG,Mongolia,pop_total,2018,3208189.0,wdi,1
MNG,Mongolia,pop_total,2017,3148917.0,wdi,1
MNG,Mongolia,pop_total,2016,3088856.0,wdi,1
MNG,Mongolia,pop_total,2015,3026864.0,wdi,1
MNP,Northern Mariana Islands,pop_total,2024,44278.0,wdi,1
MNP,Northern Mariana Islands,pop_total,2023,45143.0,wdi,1
MNP,Northern Mariana Islands,pop_total,2022,46078.0,wdi,1
MNP,Northern Mariana Islands,pop_total,2021,46979.0,wdi,1
MNP,Northern Mariana Islands,pop_total,2020,47528.0,wdi,1
MNP,Northern Mariana Islands,pop_total,2019,48129.0,wdi,1
MNP,Northern Mariana Islands,pop_total,2018,49077.0,wdi,1
MNP,Northern Mariana Islands,pop_total,2017,49959.0,wdi,1
MNP,Northern Mariana Islands,pop_total,2016,50773.0,wdi,1
MNP,Northern Mariana Islands,pop_total,2015,51514.0,wdi,1
MOZ,Mozambique,pop_total,2024,34631766.0,wdi,1
MOZ,Mozambique,pop_total,2023,33635160.0,wdi,1
MOZ,Mozambique,pop_total,2022,32656246.0,wdi,1
MOZ,Mozambique,pop_total,2021,31707800.0,wdi,1
MOZ,Mozambique,pop_total,2020,30783688.0,wdi,1
MOZ,Mozambique,pop_total,2019,29884380.0,wdi,1
MOZ,Mozambique,pop_total,2018,29018644.0,wdi,1
MOZ,Mozambique,pop_total,2017,28166393.0,wdi,1
MOZ,Mozambique,pop_total,2016,27337105.0,wdi,1
MOZ,Mozambique,pop_total,2015,26547572.0,wdi,1
MRT,Mauritania,pop_total,2024,5169395.0,wdi,1
MRT,Mauritania,pop_total,2023,5022441.0,wdi,1
MRT,Mauritania,pop_total,2022,4875637.0,wdi,1
MRT,Mauritania,pop_total,2021,4734874.0,wdi,1
MRT,Mauritania,pop_total,2020,4600131.0,wdi,1
MRT,Mauritania,pop_total,2019,4467708.0,wdi,1
MRT,Mauritania,pop_total,2018,4337685.0,wdi,1
MRT,Mauritania,pop_total,2017,4210600.0,wdi,1
MRT,Mauritania,pop_total,2016,4086657.0,wdi,1
MRT,Mauritania,pop_total,2015,3965959.0,wdi,1
MUS,Mauritius,pop_total,2024,1245779.0,wdi,1
MUS,Mauritius,pop_total,2023,1248647.0,wdi,1
MUS,Mauritius,pop_total,2022,1262523.0,wdi,1
MUS,Mauritius,pop_total,2021,1266334.0,wdi,1
MUS,Mauritius,pop_total,2020,1266014.0,wdi,1
MUS,Mauritius,pop_total,2019,1265985.0,wdi,1
MUS,Mauritius,pop_total,2018,1265577.0,wdi,1
MUS,Mauritius,pop_total,2017,1264887.0,wdi,1
MUS,Mauritius,pop_total,2016,1263747.0,wdi,1
MUS,Mauritius,pop_total,2015,1262879.0,wdi,1
MWI,Malawi,pop_total,2024,21655286.0,wdi,1
MWI,Malawi,pop_total,2023,21104482.0,wdi,1
MWI,Malawi,pop_total,2022,20568728.0,wdi,1
MWI,Malawi,pop_total,2021,20047258.0,wdi,1
MWI,Malawi,pop_total,2020,19533888.0,wdi,1
MWI,Malawi,pop_total,2019,19025752.0,wdi,1
MWI,Malawi,pop_total,2018,18528081.0,wdi,1
MWI,Malawi,pop_total,2017,18039715.0,wdi,1
MWI,Malawi,pop_total,2016,17557739.0,wdi,1
MWI,Malawi,pop_total,2015,17085587.0,wdi,1
MYS,Malaysia,pop_total,2024,35557673.0,wdi,1
MYS,Malaysia,pop_total,2023,35126298.0,wdi,1
MYS,Malaysia,pop_total,2022,34695493.0,wdi,1
MYS,Malaysia,pop_total,2021,34282399.0,wdi,1
MYS,Malaysia,pop_total,2020,33889558.0,wdi,1
MYS,Malaysia,pop_total,2019,33440596.0,wdi,1
MYS,Malaysia,pop_total,2018,32910967.0,wdi,1
MYS,Malaysia,pop_total,2017,32355644.0,wdi,1
MYS,Malaysia,pop_total,2016,31789685.0,wdi,1
MYS,Malaysia,pop_total,2015,31232798.0,wdi,1
NAM,Namibia,pop_total,2024,3030131.0,wdi,1
NAM,Namibia,pop_total,2023,2963095.0,wdi,1
NAM,Namibia,pop_total,2022,2889662.0,wdi,1
NAM,Namibia,pop_total,2021,2810548.0,wdi,1
NAM,Namibia,pop_total,2020,2728762.0,wdi,1
NAM,Namibia,pop_total,2019,2650494.0,wdi,1
NAM,Namibia,pop_total,2018,2577327.0,wdi,1
NAM,Namibia,pop_total,2017,2506853.0,wdi,1
NAM,Namibia,pop_total,2016,2439213.0,wdi,1
NAM,Namibia,pop_total,2015,2374300.0,wdi,1
NCL,New Caledonia,pop_total,2024,292639.0,wdi,1
NCL,New Caledonia,pop_total,2023,289870.0,wdi,1
NCL,New Caledonia,pop_total,2022,287123.0,wdi,1
NCL,New Caledonia,pop_total,2021,285214.0,wdi,1
NCL,New Caledonia,pop_total,2020,284176.0,wdi,1
NCL,New Caledonia,pop_total,2019,283606.0,wdi,1
NCL,New Caledonia,pop_total,2018,283541.0,wdi,1
NCL,New Caledonia,pop_total,2017,283546.0,wdi,1
NCL,New Caledonia,pop_total,2016,283423.0,wdi,1
NCL,New Caledonia,pop_total,2015,283168.0,wdi,1
NER,Niger,pop_total,2024,27032412.0,wdi,1
NER,Niger,pop_total,2023,26159867.0,wdi,1
NER,Niger,pop_total,2022,25311973.0,wdi,1
NER,Niger,pop_total,2021,24502140.0,wdi,1
NER,Niger,pop_total,2020,23717613.0,wdi,1
NER,Niger,pop_total,2019,22947757.0,wdi,1
NER,Niger,pop_total,2018,22188069.0,wdi,1
NER,Niger,pop_total,2017,21435446.0,wdi,1
NER,Niger,pop_total,2016,20685753.0,wdi,1
NER,Niger,pop_total,2015,19939498.0,wdi,1
NGA,Nigeria,pop_total,2024,232679478.0,wdi,1
NGA,Nigeria,pop_total,2023,227882945.0,wdi,1
NGA,Nigeria,pop_total,2022,223150896.0,wdi,1
NGA,Nigeria,pop_total,2021,218529286.0,wdi,1
NGA,Nigeria,pop_total,2020,213996181.0,wdi,1
NGA,Nigeria,pop_total,2019,209485641.0,wdi,1
NGA,Nigeria,pop_total,2018,204938755.0,wdi,1
NGA,Nigeria,pop_total,2017,200254579.0,wdi,1
NGA,Nigeria,pop_total,2016,195443700.0,wdi,1
NGA,Nigeria,pop_total,2015,190671878.0,wdi,1
NIC,Nicaragua,pop_total,2024,6916140.0,wdi,1
NIC,Nicaragua,pop_total,2023,6823613.0,wdi,1
NIC,Nicaragua,pop_total,2022,6730654.0,wdi,1
NIC,Nicaragua,pop_total,2021,6644741.0,wdi,1
NIC,Nicaragua,pop_total,2020,6565267.0,wdi,1
NIC,Nicaragua,pop_total,2019,6483657.0,wdi,1
NIC,Nicaragua,pop_total,2018,6400080.0,wdi,1
NIC,Nicaragua,pop_total,2017,6316231.0,wdi,1
NIC,Nicaragua,pop_total,2016,6232666.0,wdi,1
NIC,Nicaragua,pop_total,2015,6149417.0,wdi,1
NLD,Netherlands,pop_total,2024,17993485.0,wdi,1
NLD,Netherlands,pop_total,2023,17877117.0,wdi,1
NLD,Netherlands,pop_total,2022,17700982.0,wdi,1
NLD,Netherlands,pop_total,2021,17533044.0,wdi,1
NLD,Netherlands,pop_total,2020,17441500.0,wdi,1
NLD,Netherlands,pop_total,2019,17344874.0,wdi,1
NLD,Netherlands,pop_total,2018,17231624.0,wdi,1
NLD,Netherlands,pop_total,2017,17131296.0,wdi,1
NLD,Netherlands,pop_total,2016,17030314.0,wdi,1
NLD,Netherlands,pop_total,2015,16939923.0,wdi,1
NOR,Norway,pop_total,2024,5572279.0,wdi,1
NOR,Norway,pop_total,2023,5519601.0,wdi,1
NOR,Norway,pop_total,2022,5457127.0,wdi,1
NOR,Norway,pop_total,2021,5408320.0,wdi,1
NOR,Norway,pop_total,2020,5379475.0,wdi,1
NOR,Norway,pop_total,2019,5347896.0,wdi,1
NOR,Norway,pop_total,2018,5311916.0,wdi,1
NOR,Norway,pop_total,2017,5276968.0,wdi,1
NOR,Norway,pop_total,2016,5234519.0,wdi,1
NOR,Norway,pop_total,2015,5188607.0,wdi,1
NPL,Nepal,pop_total,2024,29651054.0,wdi,1
NPL,Nepal,pop_total,2023,29694614.0,wdi,1
NPL,Nepal,pop_total,2022,29715436.0,wdi,1
NPL,Nepal,pop_total,2021,29475010.0,wdi,1
NPL,Nepal,pop_total,2020,28966574.0,wdi,1
NPL,Nepal,pop_total,2019,28414064.0,wdi,1
NPL,Nepal,pop_total,2018,28079689.0,wdi,1
NPL,Nepal,pop_total,2017,28011258.0,wdi,1
NPL,Nepal,pop_total,2016,27955462.0,wdi,1
NPL,Nepal,pop_total,2015,27823629.0,wdi,1
NRU,Nauru,pop_total,2024,11947.0,wdi,1
NRU,Nauru,pop_total,2023,11875.0,wdi,1
NRU,Nauru,pop_total,2022,11801.0,wdi,1
NRU,Nauru,pop_total,2021,11709.0,wdi,1
NRU,Nauru,pop_total,2020,11643.0,wdi,1
NRU,Nauru,pop_total,2019,11587.0,wdi,1
NRU,Nauru,pop_total,2018,11477.0,wdi,1
NRU,Nauru,pop_total,2017,11324.0,wdi,1
NRU,Nauru,pop_total,2016,11150.0,wdi,1
NRU,Nauru,pop_total,2015,10954.0,wdi,1
NZL,New Zealand,pop_total,2024,5287500.0,wdi,1
NZL,New Zealand,pop_total,2023,5200000.0,wdi,1
NZL,New Zealand,pop_total,2022,5081700.0,wdi,1
NZL,New Zealand,pop_total,2021,5084600.0,wdi,1
NZL,New Zealand,pop_total,2020,5072400.0,wdi,1
NZL,New Zealand,pop_total,2019,4970300.0,wdi,1
NZL,New Zealand,pop_total,2018,4900600.0,wdi,1
NZL,New Zealand,pop_total,2017,4813600.0,wdi,1
NZL,New Zealand,pop_total,2016,4714100.0,wdi,1
NZL,New Zealand,pop_total,2015,4609400.0,wdi,1
OMN,Oman,pop_total,2024,5281538.0,wdi,1
OMN,Oman,pop_total,2023,5049269.0,wdi,1
OMN,Oman,pop_total,2022,4730226.0,wdi,1
OMN,Oman,pop_total,2021,4500424.0,wdi,1
OMN,Oman,pop_total,2020,4522497.0,wdi,1
OMN,Oman,pop_total,2019,4591241.0,wdi,1
OMN,Oman,pop_total,2018,4597877.0,wdi,1
OMN,Oman,pop_total,2017,4537396.0,wdi,1
OMN,Oman,pop_total,2016,4390877.0,wdi,1
OMN,Oman,pop_total,2015,4184895.0,wdi,1
PAK,Pakistan,pop_total,2024,251269164.0,wdi,1
PAK,Pakistan,pop_total,2023,247504495.0,wdi,1
PAK,Pakistan,pop_total,2022,243700667.0,wdi,1
PAK,Pakistan,pop_total,2021,239477801.0,wdi,1
PAK,Pakistan,pop_total,2020,235001746.0,wdi,1
PAK,Pakistan,pop_total,2019,230800899.0,wdi,1
PAK,Pakistan,pop_total,2018,226928892.0,wdi,1
PAK,Pakistan,pop_total,2017,223273967.0,wdi,1
PAK,Pakistan,pop_total,2016,220138869.0,wdi,1
PAK,Pakistan,pop_total,2015,217290883.0,wdi,1
PAN,Panama,pop_total,2024,4515577.0,wdi,1
PAN,Panama,pop_total,2023,4458759.0,wdi,1
PAN,Panama,pop_total,2022,4400773.0,wdi,1
PAN,Panama,pop_total,2021,4345405.0,wdi,1
PAN,Panama,pop_total,2020,4293261.0,wdi,1
PAN,Panama,pop_total,2019,4234700.0,wdi,1
PAN,Panama,pop_total,2018,4167860.0,wdi,1
PAN,Panama,pop_total,2017,4098707.0,wdi,1
PAN,Panama,pop_total,2016,4029086.0,wdi,1
PAN,Panama,pop_total,2015,3960035.0,wdi,1
PER,Peru,pop_total,2024,34217848.0,wdi,1
PER,Peru,pop_total,2023,33845617.0,wdi,1
PER,Peru,pop_total,2022,33475438.0,wdi,1
PER,Peru,pop_total,2021,33155882.0,wdi,1
PER,Peru,pop_total,2020,32838579.0,wdi,1
PER,Peru,pop_total,2019,32449303.0,wdi,1
PER,Peru,pop_total,2018,31897584.0,wdi,1
PER,Peru,pop_total,2017,31324637.0,wdi,1
PER,Peru,pop_total,2016,30866494.0,wdi,1
PER,Peru,pop_total,2015,30457600.0,wdi,1
PHL,Philippines,pop_total,2024,115843670.0,wdi,1
PHL,Philippines,pop_total,2023,114891199.0,wdi,1
PHL,Philippines,pop_total,2022,113964338.0,wdi,1
PHL,Philippines,pop_total,2021,113100950.0,wdi,1
PHL,Philippines,pop_total,2020,112081264.0,wdi,1
PHL,Philippines,pop_total,2019,110804683.0,wdi,1
PHL,Philippines,pop_total,2018,109465287.0,wdi,1
PHL,Philippines,pop_total,2017,108119693.0,wdi,1
PHL,Philippines,pop_total,2016,106735719.0,wdi,1
PHL,Philippines,pop_total,2015,105312992.0,wdi,1
PLW,Palau,pop_total,2024,17695.0,wdi,1
PLW,Palau,pop_total,2023,17727.0,wdi,1
PLW,Palau,pop_total,2022,17759.0,wdi,1
PLW,Palau,pop_total,2021,17783.0,wdi,1
PLW,Palau,pop_total,2020,17792.0,wdi,1
PLW,Palau,pop_total,2019,17798.0,wdi,1
PLW,Palau,pop_total,2018,17814.0,wdi,1
PLW,Palau,pop_total,2017,17812.0,wdi,1
PLW,Palau,pop_total,2016,17797.0,wdi,1
PLW,Palau,pop_total,2015,17770.0,wdi,1
PNG,Papua New Guinea,pop_total,2024,10576502.0,wdi,1
PNG,Papua New Guinea,pop_total,2023,10389635.0,wdi,1
PNG,Papua New Guinea,pop_total,2022,10203169.0,wdi,1
PNG,Papua New Guinea,pop_total,2021,10012896.0,wdi,1
PNG,Papua New Guinea,pop_total,2020,9815746.0,wdi,1
PNG,Papua New Guinea,pop_total,2019,9609010.0,wdi,1
PNG,Papua New Guinea,pop_total,2018,9394513.0,wdi,1
PNG,Papua New Guinea,pop_total,2017,9178714.0,wdi,1
PNG,Papua New Guinea,pop_total,2016,8961718.0,wdi,1
PNG,Papua New Guinea,pop_total,2015,8743246.0,wdi,1
POL,Poland,pop_total,2024,36559233.0,wdi,1
POL,Poland,pop_total,2023,36687353.0,wdi,1
POL,Poland,pop_total,2022,36821749.0,wdi,1
POL,Poland,pop_total,2021,36981559.0,wdi,1
POL,Poland,pop_total,2020,37515748.0,wdi,1
POL,Poland,pop_total,2019,37965475.0,wdi,1
POL,Poland,pop_total,2018,37974750.0,wdi,1
POL,Poland,pop_total,2017,37974826.0,wdi,1
POL,Poland,pop_total,2016,37970087.0,wdi,1
POL,Poland,pop_total,2015,37986412.0,wdi,1
PRI,Puerto Rico (US),pop_total,2024,3203295.0,wdi,1
PRI,Puerto Rico (US),pop_total,2023,3203792.0,wdi,1
PRI,Puerto Rico (US),pop_total,2022,3220137.0,wdi,1
PRI,Puerto Rico (US),pop_total,2021,3262711.0,wdi,1
PRI,Puerto Rico (US),pop_total,2020,3281590.0,wdi,1
PRI,Puerto Rico (US),pop_total,2019,3302691.0,wdi,1
PRI,Puerto Rico (US),pop_total,2018,3290690.0,wdi,1
