iso3c,country,nice,year,avail,income_group
ABW,Aruba,edu_spend_gdp,2018,1,High income
ABW,Aruba,edu_spend_gdp,2019,1,High income
ABW,Aruba,edu_spend_gdp,2020,0,High income
ABW,Aruba,edu_spend_gdp,2021,1,High income
ABW,Aruba,edu_spend_gdp,2022,0,High income
ABW,Aruba,edu_spend_gdp,2023,0,High income
ABW,Aruba,edu_spend_gdp,2024,0,High income
ABW,Aruba,gdp_pc_ppp,2015,1,High income
ABW,Aruba,gdp_pc_ppp,2016,1,High income
ABW,Aruba,gdp_pc_ppp,2017,1,High income
ABW,Aruba,gdp_pc_ppp,2018,1,High income
ABW,Aruba,gdp_pc_ppp,2019,1,High income
ABW,Aruba,gdp_pc_ppp,2020,1,High income
ABW,Aruba,gdp_pc_ppp,2021,1,High income
ABW,Aruba,gdp_pc_ppp,2022,1,High income
ABW,Aruba,gdp_pc_ppp,2023,1,High income
ABW,Aruba,gdp_pc_ppp,2024,1,High income
ABW,Aruba,gini,2015,0,High income
ABW,Aruba,gini,2016,0,High income
ABW,Aruba,gini,2017,0,High income
ABW,Aruba,gini,2018,0,High income
ABW,Aruba,gini,2019,0,High income
ABW,Aruba,gini,2020,0,High income
ABW,Aruba,gini,2021,0,High income
ABW,Aruba,gini,2022,0,High income
ABW,Aruba,gini,2023,0,High income
ABW,Aruba,gini,2024,0,High income
ABW,Aruba,gov_effect,2015,0,High income
ABW,Aruba,gov_effect,2016,0,High income
ABW,Aruba,gov_effect,2017,0,High income
ABW,Aruba,gov_effect,2018,0,High income
ABW,Aruba,gov_effect,2019,0,High income
ABW,Aruba,gov_effect,2020,0,High income
ABW,Aruba,gov_effect,2021,0,High income
ABW,Aruba,gov_effect,2022,0,High income
ABW,Aruba,gov_effect,2023,0,High income
ABW,Aruba,gov_effect,2024,0,High income
ABW,Aruba,gpi_sec,2015,0,High income
ABW,Aruba,gpi_sec,2016,0,High income
ABW,Aruba,gpi_sec,2017,0,High income
ABW,Aruba,gpi_sec,2018,0,High income
ABW,Aruba,gpi_sec,2019,0,High income
ABW,Aruba,gpi_sec,2020,0,High income
ABW,Aruba,gpi_sec,2021,0,High income
ABW,Aruba,gpi_sec,2022,0,High income
ABW,Aruba,gpi_sec,2023,0,High income
ABW,Aruba,gpi_sec,2024,0,High income
ABW,Aruba,gpi_tert,2015,1,High income
ABW,Aruba,gpi_tert,2016,1,High income
ABW,Aruba,gpi_tert,2017,0,High income
ABW,Aruba,gpi_tert,2018,1,High income
ABW,Aruba,gpi_tert,2019,1,High income
ABW,Aruba,gpi_tert,2020,1,High income
ABW,Aruba,gpi_tert,2021,1,High income
ABW,Aruba,gpi_tert,2022,1,High income
ABW,Aruba,gpi_tert,2023,0,High income
ABW,Aruba,gpi_tert,2024,1,High income
ABW,Aruba,inc_share_low20,2015,0,High income
ABW,Aruba,inc_share_low20,2016,0,High income
ABW,Aruba,inc_share_low20,2017,0,High income
ABW,Aruba,inc_share_low20,2018,0,High income
ABW,Aruba,inc_share_low20,2019,0,High income
ABW,Aruba,inc_share_low20,2020,0,High income
ABW,Aruba,inc_share_low20,2021,0,High income
ABW,Aruba,inc_share_low20,2022,0,High income
ABW,Aruba,inc_share_low20,2023,0,High income
ABW,Aruba,inc_share_low20,2024,0,High income
ABW,Aruba,pop_total,2015,1,High income
ABW,Aruba,pop_total,2016,1,High income
ABW,Aruba,pop_total,2017,1,High income
ABW,Aruba,pop_total,2018,1,High income
ABW,Aruba,pop_total,2019,1,High income
ABW,Aruba,pop_total,2020,1,High income
ABW,Aruba,pop_total,2021,1,High income
ABW,Aruba,pop_total,2022,1,High income
ABW,Aruba,pop_total,2023,1,High income
ABW,Aruba,pop_total,2024,1,High income
ABW,Aruba,poverty_215,2015,0,High income
ABW,Aruba,poverty_215,2016,0,High income
ABW,Aruba,poverty_215,2017,0,High income
ABW,Aruba,poverty_215,2018,0,High income
ABW,Aruba,poverty_215,2019,0,High income
ABW,Aruba,poverty_215,2020,0,High income
ABW,Aruba,poverty_215,2021,0,High income
ABW,Aruba,poverty_215,2022,0,High income
ABW,Aruba,poverty_215,2023,0,High income
ABW,Aruba,poverty_215,2024,0,High income
ABW,Aruba,sec_completion,2015,0,High income
ABW,Aruba,sec_completion,2016,0,High income
ABW,Aruba,sec_completion,2017,0,High income
ABW,Aruba,sec_completion,2018,1,High income
ABW,Aruba,sec_completion,2019,1,High income
ABW,Aruba,sec_completion,2020,1,High income
ABW,Aruba,sec_completion,2021,1,High income
ABW,Aruba,sec_completion,2022,1,High income
ABW,Aruba,sec_completion,2023,0,High income
ABW,Aruba,sec_completion,2024,0,High income
ABW,Aruba,sec_enrol_gross,2015,0,High income
ABW,Aruba,sec_enrol_gross,2016,0,High income
ABW,Aruba,sec_enrol_gross,2017,0,High income
ABW,Aruba,sec_enrol_gross,2018,1,High income
ABW,Aruba,sec_enrol_gross,2019,1,High income
ABW,Aruba,sec_enrol_gross,2020,1,High income
ABW,Aruba,sec_enrol_gross,2021,1,High income
ABW,Aruba,sec_enrol_gross,2022,1,High income
ABW,Aruba,sec_enrol_gross,2023,0,High income
ABW,Aruba,sec_enrol_gross,2024,1,High income
ABW,Aruba,tert_enrol_gross,2015,1,High income
ABW,Aruba,tert_enrol_gross,2016,1,High income
ABW,Aruba,tert_enrol_gross,2017,0,High income
ABW,Aruba,tert_enrol_gross,2018,0,High income
ABW,Aruba,tert_enrol_gross,2019,0,High income
ABW,Aruba,tert_enrol_gross,2020,0,High income
ABW,Aruba,tert_enrol_gross,2021,0,High income
ABW,Aruba,tert_enrol_gross,2022,0,High income
ABW,Aruba,tert_enrol_gross,2023,0,High income
ABW,Aruba,tert_enrol_gross,2024,1,High income
ABW,Aruba,voice_account,2015,0,High income
ABW,Aruba,voice_account,2016,0,High income
ABW,Aruba,voice_account,2017,0,High income
ABW,Aruba,voice_account,2018,0,High income
ABW,Aruba,voice_account,2019,0,High income
ABW,Aruba,voice_account,2020,0,High income
ABW,Aruba,voice_account,2021,0,High income
ABW,Aruba,voice_account,2022,0,High income
ABW,Aruba,voice_account,2023,0,High income
ABW,Aruba,voice_account,2024,0,High income
ABW,Aruba,work_age_share,2015,1,High income
ABW,Aruba,work_age_share,2016,1,High income
ABW,Aruba,work_age_share,2017,1,High income
ABW,Aruba,work_age_share,2018,1,High income
ABW,Aruba,work_age_share,2019,1,High income
ABW,Aruba,work_age_share,2020,1,High income
ABW,Aruba,work_age_share,2021,1,High income
ABW,Aruba,work_age_share,2022,1,High income
ABW,Aruba,work_age_share,2023,1,High income
ABW,Aruba,work_age_share,2024,1,High income
ABW,Aruba,youth_literacy,2015,0,High income
ABW,Aruba,youth_literacy,2016,0,High income
ABW,Aruba,youth_literacy,2017,0,High income
ABW,Aruba,youth_literacy,2018,0,High income
ABW,Aruba,youth_literacy,2019,0,High income
ABW,Aruba,youth_literacy,2020,0,High income
ABW,Aruba,youth_literacy,2021,0,High income
ABW,Aruba,youth_literacy,2022,0,High income
ABW,Aruba,youth_literacy,2023,0,High income
ABW,Aruba,youth_literacy,2024,0,High income
AUS,Australia,adult_literacy,2015,0,High income
AUS,Australia,adult_literacy,2016,0,High income
AUS,Australia,adult_literacy,2017,0,High income
AUS,Australia,adult_literacy,2018,0,High income
AUS,Australia,adult_literacy,2019,0,High income
AUS,Australia,adult_literacy,2020,0,High income
AUS,Australia,adult_literacy,2021,0,High income
AUS,Australia,adult_literacy,2022,0,High income
AUS,Australia,adult_literacy,2023,0,High income
AUS,Australia,adult_literacy,2024,0,High income
AUS,Australia,ctrl_corrup,2015,1,High income
AUS,Australia,ctrl_corrup,2016,1,High income
AUS,Australia,ctrl_corrup,2017,1,High income
AUS,Australia,ctrl_corrup,2018,1,High income
AUS,Australia,ctrl_corrup,2019,1,High income
AUS,Australia,ctrl_corrup,2020,1,High income
AUS,Australia,ctrl_corrup,2021,1,High income
AUS,Australia,ctrl_corrup,2022,1,High income
AUS,Australia,ctrl_corrup,2023,1,High income
AUS,Australia,ctrl_corrup,2024,0,High income
AUS,Australia,edu_spend_gdp,2015,0,High income
AUS,Australia,edu_spend_gdp,2016,0,High income
AUS,Australia,edu_spend_gdp,2017,0,High income
AUS,Australia,edu_spend_gdp,2018,0,High income
AUS,Australia,edu_spend_gdp,2019,0,High income
AUS,Australia,edu_spend_gdp,2020,1,High income
AUS,Australia,edu_spend_gdp,2021,1,High income
AUS,Australia,edu_spend_gdp,2022,1,High income
AUS,Australia,edu_spend_gdp,2023,0,High income
AUS,Australia,edu_spend_gdp,2024,0,High income
AUS,Australia,gdp_pc_ppp,2015,1,High income
AUS,Australia,gdp_pc_ppp,2016,1,High income
AUS,Australia,gdp_pc_ppp,2017,1,High income
AUS,Australia,gdp_pc_ppp,2018,1,High income
AUS,Australia,gdp_pc_ppp,2019,1,High income
AUS,Australia,gdp_pc_ppp,2020,1,High income
AUS,Australia,gdp_pc_ppp,2021,1,High income
AUS,Australia,gdp_pc_ppp,2022,1,High income
AUS,Australia,gdp_pc_ppp,2023,1,High income
AUS,Australia,gdp_pc_ppp,2024,1,High income
AUS,Australia,gini,2015,0,High income
AUS,Australia,gini,2016,1,High income
AUS,Australia,gini,2017,0,High income
AUS,Australia,gini,2018,1,High income
AUS,Australia,gini,2019,0,High income
AUS,Australia,gini,2020,1,High income
AUS,Australia,gini,2021,0,High income
AUS,Australia,gini,2022,0,High income
AUS,Australia,gini,2023,0,High income
AUS,Australia,gini,2024,0,High income
AUS,Australia,gov_effect,2015,1,High income
AUS,Australia,gov_effect,2016,1,High income
AUS,Australia,gov_effect,2017,1,High income
AUS,Australia,gov_effect,2018,1,High income
AUS,Australia,gov_effect,2019,1,High income
AUS,Australia,gov_effect,2020,1,High income
AUS,Australia,gov_effect,2021,1,High income
AUS,Australia,gov_effect,2022,1,High income
AUS,Australia,gov_effect,2023,1,High income
AUS,Australia,gov_effect,2024,0,High income
AUS,Australia,gpi_sec,2015,1,High income
AUS,Australia,gpi_sec,2016,1,High income
AUS,Australia,gpi_sec,2017,1,High income
AUS,Australia,gpi_sec,2018,1,High income
AUS,Australia,gpi_sec,2019,1,High income
AUS,Australia,gpi_sec,2020,1,High income
AUS,Australia,gpi_sec,2021,1,High income
AUS,Australia,gpi_sec,2022,1,High income
AUS,Australia,gpi_sec,2023,1,High income
AUS,Australia,gpi_sec,2024,1,High income
AUS,Australia,gpi_tert,2015,1,High income
AUS,Australia,gpi_tert,2016,1,High income
AUS,Australia,gpi_tert,2017,1,High income
AUS,Australia,gpi_tert,2018,1,High income
AUS,Australia,gpi_tert,2019,1,High income
AUS,Australia,gpi_tert,2020,1,High income
AUS,Australia,gpi_tert,2021,1,High income
AUS,Australia,gpi_tert,2022,1,High income
AUS,Australia,gpi_tert,2023,1,High income
AUS,Australia,gpi_tert,2024,1,High income
AUS,Australia,inc_share_low20,2015,0,High income
AUS,Australia,inc_share_low20,2016,1,High income
AUS,Australia,inc_share_low20,2017,0,High income
AUS,Australia,inc_share_low20,2018,1,High income
AUS,Australia,inc_share_low20,2019,0,High income
AUS,Australia,inc_share_low20,2020,1,High income
AUS,Australia,inc_share_low20,2021,0,High income
AUS,Australia,inc_share_low20,2022,0,High income
AUS,Australia,inc_share_low20,2023,0,High income
AUS,Australia,inc_share_low20,2024,0,High income
AUS,Australia,pop_total,2015,1,High income
AUS,Australia,pop_total,2016,1,High income
AUS,Australia,pop_total,2017,1,High income
AUS,Australia,pop_total,2018,1,High income
AUS,Australia,pop_total,2019,1,High income
AUS,Australia,pop_total,2020,1,High income
AUS,Australia,pop_total,2021,1,High income
AUS,Australia,pop_total,2022,1,High income
AUS,Australia,pop_total,2023,1,High income
AUS,Australia,pop_total,2024,1,High income
AUS,Australia,poverty_215,2015,0,High income
AUS,Australia,poverty_215,2016,1,High income
AUS,Australia,poverty_215,2017,0,High income
AUS,Australia,poverty_215,2018,1,High income
AUS,Australia,poverty_215,2019,0,High income
AUS,Australia,poverty_215,2020,1,High income
AUS,Australia,poverty_215,2021,0,High income
AUS,Australia,poverty_215,2022,0,High income
AUS,Australia,poverty_215,2023,0,High income
AUS,Australia,poverty_215,2024,0,High income
AUS,Australia,sec_completion,2015,0,High income
AUS,Australia,sec_completion,2016,0,High income
AUS,Australia,sec_completion,2017,0,High income
AUS,Australia,sec_completion,2018,0,High income
AUS,Australia,sec_completion,2019,0,High income
AUS,Australia,sec_completion,2020,0,High income
AUS,Australia,sec_completion,2021,0,High income
AUS,Australia,sec_completion,2022,0,High income
AUS,Australia,sec_completion,2023,0,High income
AUS,Australia,sec_completion,2024,0,High income
AUS,Australia,sec_enrol_gross,2015,1,High income
AUS,Australia,sec_enrol_gross,2016,1,High income
AUS,Australia,sec_enrol_gross,2017,1,High income
AUS,Australia,sec_enrol_gross,2018,1,High income
AUS,Australia,sec_enrol_gross,2019,1,High income
AUS,Australia,sec_enrol_gross,2020,1,High income
AUS,Australia,sec_enrol_gross,2021,1,High income
AUS,Australia,sec_enrol_gross,2022,1,High income
AUS,Australia,sec_enrol_gross,2023,1,High income
AUS,Australia,sec_enrol_gross,2024,1,High income
AUS,Australia,tert_enrol_gross,2015,1,High income
AUS,Australia,tert_enrol_gross,2016,1,High income
AUS,Australia,tert_enrol_gross,2017,1,High income
AUS,Australia,tert_enrol_gross,2018,1,High income
AUS,Australia,tert_enrol_gross,2019,1,High income
AUS,Australia,tert_enrol_gross,2020,1,High income
AUS,Australia,tert_enrol_gross,2021,1,High income
AUS,Australia,tert_enrol_gross,2022,1,High income
AUS,Australia,tert_enrol_gross,2023,1,High income
AUS,Australia,tert_enrol_gross,2024,1,High income
AUS,Australia,voice_account,2015,1,High income
AUS,Australia,voice_account,2016,1,High income
AUS,Australia,voice_account,2017,1,High income
AUS,Australia,voice_account,2018,1,High income
AUS,Australia,voice_account,2019,1,High income
AUS,Australia,voice_account,2020,1,High income
AUS,Australia,voice_account,2021,1,High income
AUS,Australia,voice_account,2022,1,High income
AUS,Australia,voice_account,2023,1,High income
AUS,Australia,voice_account,2024,0,High income
AUS,Australia,work_age_share,2015,1,High income
AUS,Australia,work_age_share,2016,1,High income
AUS,Australia,work_age_share,2017,1,High income
AUS,Australia,work_age_share,2018,1,High income
AUS,Australia,work_age_share,2019,1,High income
AUS,Australia,work_age_share,2020,1,High income
AUS,Australia,work_age_share,2021,1,High income
AUS,Australia,work_age_share,2022,1,High income
AUS,Australia,work_age_share,2023,1,High income
AUS,Australia,work_age_share,2024,1,High income
AUS,Australia,youth_literacy,2015,0,High income
AUS,Australia,youth_literacy,2016,0,High income
AUS,Australia,youth_literacy,2017,0,High income
AUS,Australia,youth_literacy,2018,0,High income
AUS,Australia,youth_literacy,2019,0,High income
AUS,Australia,youth_literacy,2020,0,High income
AUS,Australia,youth_literacy,2021,0,High income
AUS,Australia,youth_literacy,2022,0,High income
AUS,Australia,youth_literacy,2023,0,High income
AUS,Australia,youth_literacy,2024,0,High income
AUT,Austria,adult_literacy,2015,0,High income
AUT,Austria,adult_literacy,2016,0,High income
AUT,Austria,adult_literacy,2017,0,High income
AUT,Austria,adult_literacy,2018,0,High income
AUT,Austria,adult_literacy,2019,0,High income
AUT,Austria,adult_literacy,2020,0,High income
AUT,Austria,adult_literacy,2021,0,High income
AUT,Austria,adult_literacy,2022,0,High income
AUT,Austria,adult_literacy,2023,0,High income
AUT,Austria,adult_literacy,2024,0,High income
AUT,Austria,ctrl_corrup,2015,1,High income
AUT,Austria,ctrl_corrup,2016,1,High income
AUT,Austria,ctrl_corrup,2017,1,High income
AUT,Austria,ctrl_corrup,2018,1,High income
AUT,Austria,ctrl_corrup,2019,1,High income
AUT,Austria,ctrl_corrup,2020,1,High income
AUT,Austria,ctrl_corrup,2021,1,High income
AUT,Austria,ctrl_corrup,2022,1,High income
AUT,Austria,ctrl_corrup,2023,1,High income
AUT,Austria,ctrl_corrup,2024,0,High income
AUT,Austria,edu_spend_gdp,2015,1,High income
AUT,Austria,edu_spend_gdp,2016,1,High income
AUT,Austria,edu_spend_gdp,2017,1,High income
AUT,Austria,edu_spend_gdp,2018,1,High income
AUT,Austria,edu_spend_gdp,2019,1,High income
AUT,Austria,edu_spend_gdp,2020,1,High income
AUT,Austria,edu_spend_gdp,2021,1,High income
AUT,Austria,edu_spend_gdp,2022,1,High income
AUT,Austria,edu_spend_gdp,2023,0,High income
AUT,Austria,edu_spend_gdp,2024,0,High income
AUT,Austria,gdp_pc_ppp,2015,1,High income
AUT,Austria,gdp_pc_ppp,2016,1,High income
AUT,Austria,gdp_pc_ppp,2017,1,High income
AUT,Austria,gdp_pc_ppp,2018,1,High income
AUT,Austria,gdp_pc_ppp,2019,1,High income
AUT,Austria,gdp_pc_ppp,2020,1,High income
AUT,Austria,gdp_pc_ppp,2021,1,High income
AUT,Austria,gdp_pc_ppp,2022,1,High income
AUT,Austria,gdp_pc_ppp,2023,1,High income
AUT,Austria,gdp_pc_ppp,2024,1,High income
AUT,Austria,gini,2015,1,High income
AUT,Austria,gini,2016,1,High income
AUT,Austria,gini,2017,1,High income
AUT,Austria,gini,2018,1,High income
AUT,Austria,gini,2019,1,High income
AUT,Austria,gini,2020,1,High income
AUT,Austria,gini,2021,1,High income
AUT,Austria,gini,2022,1,High income
AUT,Austria,gini,2023,1,High income
AUT,Austria,gini,2024,0,High income
AUT,Austria,gov_effect,2015,1,High income
AUT,Austria,gov_effect,2016,1,High income
AUT,Austria,gov_effect,2017,1,High income
AUT,Austria,gov_effect,2018,1,High income
AUT,Austria,gov_effect,2019,1,High income
AUT,Austria,gov_effect,2020,1,High income
AUT,Austria,gov_effect,2021,1,High income
AUT,Austria,gov_effect,2022,1,High income
AUT,Austria,gov_effect,2023,1,High income
AUT,Austria,gov_effect,2024,0,High income
AUT,Austria,gpi_sec,2015,1,High income
AUT,Austria,gpi_sec,2016,1,High income
AUT,Austria,gpi_sec,2017,1,High income
AUT,Austria,gpi_sec,2018,1,High income
AUT,Austria,gpi_sec,2019,1,High income
AUT,Austria,gpi_sec,2020,1,High income
AUT,Austria,gpi_sec,2021,1,High income
AUT,Austria,gpi_sec,2022,1,High income
AUT,Austria,gpi_sec,2023,1,High income
AUT,Austria,gpi_sec,2024,1,High income
AUT,Austria,gpi_tert,2015,1,High income
AUT,Austria,gpi_tert,2016,1,High income
AUT,Austria,gpi_tert,2017,1,High income
AUT,Austria,gpi_tert,2018,1,High income
AUT,Austria,gpi_tert,2019,1,High income
AUT,Austria,gpi_tert,2020,1,High income
AUT,Austria,gpi_tert,2021,1,High income
AUT,Austria,gpi_tert,2022,1,High income
AUT,Austria,gpi_tert,2023,1,High income
AUT,Austria,gpi_tert,2024,1,High income
AUT,Austria,inc_share_low20,2015,1,High income
AUT,Austria,inc_share_low20,2016,1,High income
AUT,Austria,inc_share_low20,2017,1,High income
AUT,Austria,inc_share_low20,2018,1,High income
AUT,Austria,inc_share_low20,2019,1,High income
AUT,Austria,inc_share_low20,2020,1,High income
AUT,Austria,inc_share_low20,2021,1,High income
AUT,Austria,inc_share_low20,2022,1,High income
AUT,Austria,inc_share_low20,2023,1,High income
AUT,Austria,inc_share_low20,2024,0,High income
AUT,Austria,pop_total,2015,1,High income
AUT,Austria,pop_total,2016,1,High income
AUT,Austria,pop_total,2017,1,High income
AUT,Austria,pop_total,2018,1,High income
AUT,Austria,pop_total,2019,1,High income
AUT,Austria,pop_total,2020,1,High income
AUT,Austria,pop_total,2021,1,High income
AUT,Austria,pop_total,2022,1,High income
AUT,Austria,pop_total,2023,1,High income
AUT,Austria,pop_total,2024,1,High income
AUT,Austria,poverty_215,2015,1,High income
AUT,Austria,poverty_215,2016,1,High income
AUT,Austria,poverty_215,2017,1,High income
AUT,Austria,poverty_215,2018,1,High income
AUT,Austria,poverty_215,2019,1,High income
AUT,Austria,poverty_215,2020,1,High income
AUT,Austria,poverty_215,2021,1,High income
AUT,Austria,poverty_215,2022,1,High income
AUT,Austria,poverty_215,2023,1,High income
AUT,Austria,poverty_215,2024,0,High income
